application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
4811,Male,False,3.16,Business,White,640.0,4.0,Technology,Reject
2613,Male,True,3.32,Humanities,,680.0,4.0,Consulting,Reject
2429,Female,True,3.37,STEM,,610.0,6.0,Technology,Reject
1388,Female,False,3.41,STEM,Asian,750.0,5.0,Financial Services,Admit
5839,Male,False,3.24,Business,Black,710.0,6.0,Nonprofit/Gov,Admit
2622,Female,False,3.53,Humanities,Asian,740.0,5.0,Consulting,Admit
1113,Male,False,3.05,Humanities,Asian,620.0,4.0,PE/VC,Reject
1804,Female,False,3.12,Business,Other,620.0,5.0,PE/VC,Reject
2187,Female,True,3.22,Humanities,,600.0,5.0,Consulting,Reject
6069,Male,True,3.24,Humanities,,610.0,4.0,Consulting,Reject
4557,Female,False,3.48,STEM,Black,760.0,5.0,Consulting,Admit
189,Male,False,3.23,STEM,White,710.0,6.0,PE/VC,Admit
5051,Female,False,3.28,Business,Hispanic,650.0,6.0,Consulting,Reject
5813,Male,False,3.35,Business,White,680.0,6.0,Nonprofit/Gov,Admit
743,Male,False,3.18,Business,White,730.0,4.0,Consulting,Reject
3889,Male,False,3.31,Humanities,Other,650.0,6.0,Investment Banking,Reject
5181,Female,True,3.5,STEM,,740.0,4.0,Nonprofit/Gov,Reject
1517,Female,False,3.37,STEM,White,680.0,6.0,Health Care,Admit
1727,Male,False,3.29,Humanities,Other,710.0,4.0,Consulting,Admit
1170,Female,False,3.47,STEM,White,740.0,3.0,Technology,Admit
1102,Male,False,3.25,Humanities,White,730.0,5.0,Consulting,Admit
4319,Female,False,3.04,Humanities,White,590.0,5.0,Consulting,Reject
1416,Male,False,3.4,Humanities,Other,640.0,4.0,Investment Banking,Reject
1121,Female,False,3.2,Business,White,610.0,5.0,Nonprofit/Gov,Reject
5201,Female,False,3.19,Humanities,Hispanic,590.0,5.0,Investment Banking,Reject
2490,Female,False,3.22,Humanities,White,680.0,6.0,Consulting,Admit
4870,Male,False,3.36,Humanities,Asian,710.0,6.0,Financial Services,Admit
139,Female,False,3.31,STEM,Asian,600.0,5.0,Investment Banking,Admit
3162,Male,False,3.33,Humanities,White,710.0,6.0,Real Estate,Admit
339,Male,True,3.2,Business,,650.0,5.0,Consulting,Reject
3072,Male,True,3.26,STEM,,650.0,4.0,Technology,Reject
4949,Female,False,3.39,Humanities,Black,710.0,4.0,Consulting,Admit
549,Male,False,3.22,STEM,Black,700.0,4.0,Real Estate,Admit
4118,Male,False,3.2,STEM,Other,670.0,5.0,Technology,Reject
1062,Male,False,3.33,Humanities,White,690.0,4.0,Other,Admit
1963,Female,True,3.16,Humanities,,610.0,6.0,Technology,Reject
5820,Male,False,3.21,STEM,Hispanic,610.0,3.0,Consulting,Reject
1667,Male,False,3.09,Humanities,White,610.0,5.0,Consulting,Reject
2241,Male,False,3.21,Business,White,650.0,6.0,Other,Reject
1766,Male,False,3.25,Humanities,White,640.0,4.0,Consulting,Reject
18,Male,False,3.23,Humanities,Black,700.0,4.0,Health Care,Admit
6088,Male,True,3.34,Humanities,,680.0,5.0,Technology,Reject
6082,Male,False,3.16,STEM,White,620.0,3.0,Consulting,Reject
2591,Male,False,3.56,STEM,Black,670.0,6.0,Technology,Admit
650,Male,False,3.39,Humanities,Asian,690.0,6.0,Investment Banking,Admit
3069,Female,False,3.48,Business,White,580.0,5.0,Investment Management,Reject
1127,Male,False,3.26,Humanities,Asian,670.0,5.0,Other,Admit
3402,Female,False,2.87,Humanities,White,570.0,5.0,PE/VC,Reject
3495,Male,False,3.51,Humanities,White,700.0,6.0,Consulting,Admit
1758,Male,True,3.21,Business,,640.0,5.0,Investment Management,Reject
2910,Male,True,3.32,Business,,660.0,5.0,Nonprofit/Gov,Reject
4792,Male,False,3.28,Business,Black,690.0,5.0,Consulting,Admit
1823,Male,True,3.35,Humanities,,610.0,5.0,Health Care,Reject
2701,Male,False,3.28,STEM,White,700.0,4.0,Other,Admit
74,Female,True,2.89,Humanities,,670.0,5.0,Consulting,Admit
3224,Male,False,3.33,Business,Black,690.0,4.0,PE/VC,Admit
1850,Female,False,3.38,STEM,White,730.0,6.0,Technology,Admit
1391,Male,True,3.08,Humanities,,580.0,6.0,Consulting,Reject
5454,Female,False,3.26,Business,White,720.0,6.0,Financial Services,Admit
4474,Male,True,3.5,Humanities,,740.0,5.0,Investment Management,Admit
3975,Female,True,3.32,STEM,,660.0,4.0,Consulting,Admit
1059,Female,False,3.52,STEM,Black,720.0,4.0,Health Care,Admit
2368,Female,False,3.43,Business,Asian,720.0,6.0,Consulting,Admit
999,Male,False,3.55,STEM,Hispanic,780.0,5.0,Investment Banking,Admit
3682,Male,False,3.28,Business,Black,700.0,5.0,Technology,Admit
5370,Female,True,3.54,Humanities,,780.0,5.0,Investment Banking,Admit
3993,Male,False,3.6,STEM,Black,780.0,6.0,Consulting,Admit
1505,Male,False,3.52,Humanities,Other,710.0,6.0,PE/VC,Admit
5567,Male,False,3.38,Business,Asian,680.0,6.0,Consulting,Admit
860,Male,True,3.26,Humanities,,660.0,5.0,Consulting,Reject
59,Male,True,3.01,Humanities,,660.0,6.0,Consulting,Reject
4928,Male,False,3.41,Humanities,Asian,670.0,6.0,Financial Services,Admit
1271,Female,False,3.14,Business,White,610.0,5.0,CPG,Reject
3270,Male,False,3.3,Humanities,White,650.0,4.0,Other,Reject
1986,Male,False,3.25,Humanities,Asian,580.0,7.0,Consulting,Reject
4903,Female,False,3.36,Humanities,Asian,710.0,6.0,Nonprofit/Gov,Admit
1461,Male,False,3.17,STEM,Black,570.0,6.0,Financial Services,Reject
4914,Female,False,3.41,Humanities,Asian,680.0,6.0,Nonprofit/Gov,Admit
4371,Male,False,3.48,Humanities,White,630.0,5.0,Nonprofit/Gov,Reject
183,Male,False,3.34,Humanities,White,700.0,5.0,Consulting,Admit
4566,Male,False,3.27,STEM,Hispanic,680.0,6.0,Nonprofit/Gov,Admit
3029,Female,False,3.43,STEM,Asian,680.0,5.0,Investment Management,Admit
5684,Female,False,3.39,STEM,Asian,670.0,6.0,Real Estate,Reject
2593,Male,False,3.2,Humanities,White,590.0,7.0,Consulting,Reject
3894,Female,True,3.17,Business,,580.0,4.0,Real Estate,Reject
2469,Female,True,3.33,STEM,,680.0,4.0,Technology,Reject
319,Female,False,3.32,Humanities,White,630.0,5.0,Consulting,Admit
4452,Male,False,3.25,Humanities,White,670.0,6.0,Nonprofit/Gov,Admit
3553,Male,False,3.26,Humanities,White,680.0,5.0,Consulting,Admit
3539,Male,False,3.54,STEM,Hispanic,740.0,5.0,Health Care,Admit
3050,Male,False,3.25,Business,Asian,670.0,4.0,Technology,Admit
6118,Male,False,3.45,STEM,Other,750.0,6.0,Health Care,Admit
4757,Male,False,3.41,STEM,Black,740.0,4.0,PE/VC,Admit
1687,Female,False,3.43,STEM,Black,660.0,6.0,Financial Services,Admit
5734,Female,True,3.51,Humanities,,720.0,6.0,Consulting,Reject
1994,Male,True,3.2,Humanities,,640.0,4.0,PE/VC,Reject
6017,Female,False,3.41,Humanities,White,670.0,3.0,Consulting,Reject
2864,Female,False,3.18,STEM,Black,650.0,5.0,Other,Reject
5013,Female,False,3.22,Humanities,White,600.0,4.0,Consulting,Reject
5508,Male,False,3.48,STEM,Asian,680.0,5.0,Consulting,Admit
3341,Male,True,3.34,Business,,750.0,6.0,Financial Services,Admit
3067,Female,False,3.29,Humanities,Other,680.0,6.0,Investment Banking,Admit
2352,Female,True,2.92,Business,,620.0,3.0,Investment Banking,Reject
424,Male,False,3.22,Business,White,650.0,4.0,Investment Banking,Reject
453,Male,True,3.11,Business,,570.0,4.0,Technology,Reject
2792,Male,False,3.25,Business,Black,660.0,3.0,Consulting,Reject
1856,Male,False,3.39,STEM,Hispanic,670.0,6.0,Other,Reject
2296,Female,False,3.34,STEM,Black,680.0,6.0,PE/VC,Admit
408,Female,False,3.06,Business,White,610.0,6.0,Nonprofit/Gov,Admit
70,Male,False,3.41,Humanities,White,690.0,6.0,Technology,Admit
5476,Male,False,3.22,Humanities,White,660.0,6.0,Technology,Reject
2609,Female,False,3.28,Business,Asian,720.0,6.0,Consulting,Admit
208,Female,True,3.26,Business,,630.0,6.0,Consulting,Admit
4427,Male,True,3.39,Business,,650.0,4.0,Nonprofit/Gov,Reject
4729,Female,False,3.48,STEM,Hispanic,700.0,4.0,Technology,Admit
2078,Male,True,3.13,Humanities,,640.0,4.0,Consulting,Reject
5030,Male,False,3.14,Business,Asian,570.0,5.0,PE/VC,Reject
490,Male,False,3.11,STEM,White,640.0,5.0,Nonprofit/Gov,Reject
4498,Male,False,3.31,STEM,Other,680.0,5.0,Other,Admit
5240,Male,False,3.31,STEM,Hispanic,660.0,5.0,PE/VC,Admit
535,Female,False,3.35,Humanities,White,720.0,5.0,Investment Banking,Admit
1710,Male,False,3.31,Business,Black,750.0,5.0,Investment Banking,Admit
4086,Male,False,3.35,Business,Asian,670.0,3.0,Other,Reject
1654,Male,False,3.23,Humanities,Other,700.0,5.0,Nonprofit/Gov,Admit
2505,Female,False,3.2,STEM,White,660.0,7.0,Technology,Reject
4106,Female,False,3.16,Business,Other,570.0,5.0,Financial Services,Reject
5532,Male,False,3.24,Business,Asian,700.0,6.0,Technology,Admit
6066,Male,False,3.4,Humanities,Black,760.0,5.0,Technology,Admit
1567,Male,True,3.2,STEM,,590.0,4.0,Nonprofit/Gov,Reject
572,Male,False,3.23,Business,White,630.0,4.0,Consulting,Reject
5472,Male,False,3.08,Business,White,600.0,7.0,PE/VC,Reject
6166,Female,False,3.27,Humanities,Asian,720.0,5.0,Nonprofit/Gov,Admit
4770,Female,False,3.27,STEM,Asian,700.0,5.0,Consulting,Admit
5654,Male,False,3.43,STEM,Asian,720.0,5.0,Investment Management,Admit
1195,Male,True,3.4,Business,,650.0,4.0,Nonprofit/Gov,Reject
4893,Male,True,3.15,Humanities,,600.0,3.0,Investment Banking,Reject
6049,Male,False,3.45,Humanities,Black,660.0,5.0,Consulting,Reject
4697,Male,False,3.22,Humanities,Hispanic,760.0,6.0,Technology,Admit
6174,Female,False,3.58,Humanities,Black,690.0,4.0,Consulting,Admit
3620,Male,True,3.5,Business,,660.0,3.0,Health Care,Admit
2732,Male,False,3.21,STEM,Asian,680.0,6.0,Consulting,Admit
584,Male,False,3.35,Business,White,660.0,3.0,Consulting,Admit
2686,Female,True,3.39,STEM,,710.0,5.0,Investment Banking,Admit
2553,Male,False,3.04,Humanities,Black,570.0,4.0,Consulting,Reject
4504,Male,True,3.39,Humanities,,750.0,4.0,Health Care,Admit
2667,Male,False,3.15,Humanities,Asian,590.0,6.0,Consulting,Reject
1255,Male,True,3.22,Business,,620.0,5.0,Consulting,Reject
4743,Male,False,3.39,STEM,Asian,700.0,5.0,Other,Admit
4145,Male,False,3.21,STEM,Asian,670.0,5.0,Technology,Admit
2328,Male,False,3.45,Humanities,Black,620.0,5.0,PE/VC,Reject
4137,Female,False,3.31,STEM,Hispanic,680.0,6.0,Financial Services,Admit
4551,Male,False,3.38,Business,Hispanic,680.0,5.0,Consulting,Admit
5938,Male,False,3.36,Humanities,Asian,680.0,5.0,PE/VC,Admit
5377,Male,False,3.32,Humanities,White,630.0,4.0,Other,Reject
3296,Male,False,3.56,Humanities,Hispanic,740.0,5.0,Consulting,Admit
345,Female,False,2.96,Humanities,White,580.0,7.0,Financial Services,Admit
2858,Male,False,3.25,STEM,Black,650.0,4.0,PE/VC,Reject
3153,Male,False,3.45,Humanities,Hispanic,730.0,5.0,Other,Admit
2624,Male,False,3.5,STEM,Black,730.0,6.0,Consulting,Admit
1355,Male,True,3.27,Humanities,,610.0,6.0,Financial Services,Reject
5732,Male,False,3.06,Humanities,Asian,660.0,5.0,Investment Banking,Reject
669,Male,False,3.41,Business,Black,710.0,6.0,Health Care,Admit
170,Female,False,3.23,Business,Black,680.0,6.0,Health Care,Admit
3217,Female,True,3.15,Business,,630.0,3.0,CPG,Reject
1147,Female,False,3.39,STEM,Asian,700.0,4.0,Investment Banking,Admit
4933,Male,False,3.2,STEM,Hispanic,630.0,4.0,Financial Services,Reject
5406,Female,False,3.04,STEM,Asian,570.0,5.0,Technology,Reject
1503,Female,True,3.16,Business,,620.0,3.0,Nonprofit/Gov,Reject
1149,Male,True,3.4,STEM,,750.0,4.0,Nonprofit/Gov,Admit
5427,Male,False,3.65,Business,White,780.0,5.0,PE/VC,Admit
5950,Male,False,3.15,STEM,Other,650.0,6.0,PE/VC,Reject
569,Male,False,3.41,Business,White,660.0,4.0,Other,Reject
2076,Male,False,3.27,STEM,Asian,680.0,6.0,Consulting,Admit
4047,Female,True,3.36,Business,,600.0,6.0,Investment Banking,Reject
5129,Male,False,3.3,Humanities,White,720.0,5.0,PE/VC,Admit
3900,Female,False,3.12,Humanities,Asian,660.0,6.0,PE/VC,Reject
3239,Female,True,3.59,Business,,770.0,6.0,Consulting,Admit
1093,Male,False,2.93,Humanities,Asian,570.0,6.0,Consulting,Reject
3905,Female,False,3.14,Humanities,White,590.0,6.0,Real Estate,Reject
3517,Male,False,3.0,Business,Black,650.0,6.0,Technology,Reject
65,Female,False,3.39,Humanities,White,680.0,5.0,Investment Banking,Admit
5898,Male,True,3.11,Humanities,,590.0,6.0,PE/VC,Reject
2664,Male,False,3.26,Business,Black,660.0,5.0,PE/VC,Reject
2030,Male,True,3.32,STEM,,700.0,4.0,Technology,Reject
3747,Female,True,3.22,Business,,700.0,4.0,Investment Management,Admit
1229,Female,False,3.22,Business,White,590.0,5.0,Consulting,Reject
4365,Male,False,3.34,Humanities,White,710.0,6.0,Financial Services,Admit
2796,Male,False,3.17,Humanities,White,610.0,5.0,Health Care,Reject
1277,Male,True,3.28,Business,,640.0,5.0,PE/VC,Reject
2964,Female,False,3.28,Humanities,Black,650.0,6.0,PE/VC,Reject
2410,Female,True,3.45,Humanities,,690.0,5.0,PE/VC,Admit
2674,Female,False,3.26,STEM,Asian,700.0,4.0,Technology,Admit
1199,Male,False,3.35,Humanities,Black,670.0,5.0,Energy,Admit
6051,Male,False,3.42,Humanities,White,670.0,5.0,Investment Banking,Admit
4150,Male,False,3.38,Business,Black,640.0,6.0,Consulting,Reject
3054,Male,False,3.35,Humanities,White,690.0,4.0,Investment Management,Admit
2173,Male,True,3.32,Business,,660.0,5.0,Nonprofit/Gov,Admit
276,Female,False,3.05,Humanities,Asian,630.0,5.0,Consulting,Admit
1241,Female,False,3.23,Humanities,Hispanic,710.0,5.0,Nonprofit/Gov,Admit
4334,Female,True,3.14,Humanities,,610.0,4.0,Financial Services,Reject
3240,Male,False,3.39,Humanities,White,660.0,4.0,Consulting,Reject
207,Male,False,3.45,Humanities,Other,700.0,6.0,Consulting,Admit
2919,Female,True,3.24,STEM,,610.0,4.0,Nonprofit/Gov,Reject
2742,Male,False,3.38,Business,White,700.0,5.0,Consulting,Admit
2489,Female,False,3.12,STEM,White,670.0,7.0,Consulting,Reject
5503,Male,True,3.29,Humanities,,650.0,7.0,PE/VC,Reject
22,Female,False,3.64,Humanities,Black,710.0,6.0,Financial Services,Admit
4878,Male,False,2.93,STEM,White,570.0,5.0,Technology,Reject
747,Female,True,3.29,Humanities,,710.0,4.0,Investment Banking,Admit
4148,Female,True,3.49,Humanities,,780.0,5.0,Consulting,Admit
4658,Male,False,3.39,Business,White,710.0,5.0,Nonprofit/Gov,Admit
5755,Female,False,3.34,Humanities,White,700.0,6.0,Consulting,Admit
744,Male,False,3.35,STEM,White,650.0,5.0,Consulting,Reject
4575,Female,False,2.99,Business,White,570.0,4.0,Consulting,Reject
4012,Male,False,2.99,Humanities,Hispanic,620.0,6.0,CPG,Reject
1794,Male,False,3.37,Humanities,White,640.0,6.0,PE/VC,Reject
3448,Female,False,3.05,Humanities,Black,570.0,6.0,Nonprofit/Gov,Reject
2944,Female,False,3.11,Humanities,Asian,720.0,7.0,CPG,Reject
4192,Male,False,3.09,Humanities,Other,630.0,6.0,Other,Reject
3159,Female,False,3.34,Humanities,Black,710.0,6.0,Retail,Admit
1420,Male,False,3.23,STEM,Asian,610.0,6.0,Consulting,Reject
3342,Female,True,3.54,STEM,,770.0,5.0,Consulting,Admit
1646,Male,False,3.47,Humanities,Black,740.0,6.0,Consulting,Admit
4416,Male,False,3.3,STEM,Black,630.0,6.0,CPG,Reject
4853,Male,False,3.0,STEM,Asian,590.0,5.0,Consulting,Reject
928,Female,False,3.42,STEM,Hispanic,780.0,6.0,Consulting,Admit
1722,Male,False,3.32,Humanities,Black,700.0,5.0,Financial Services,Admit
5349,Male,False,3.22,Business,White,700.0,6.0,Technology,Admit
3904,Female,False,3.28,Humanities,Black,750.0,5.0,Other,Admit
2131,Female,False,3.15,Humanities,White,570.0,4.0,PE/VC,Reject
2088,Female,False,3.32,STEM,Asian,650.0,6.0,Consulting,Reject
1884,Female,True,3.27,STEM,,610.0,4.0,PE/VC,Reject
2058,Female,False,3.08,STEM,Hispanic,620.0,5.0,Nonprofit/Gov,Reject
1911,Male,True,3.34,Business,,720.0,4.0,Consulting,Reject
2263,Male,False,3.13,STEM,Asian,610.0,4.0,Other,Reject
995,Female,False,3.46,Business,White,710.0,5.0,PE/VC,Admit
3476,Male,True,3.16,Humanities,,680.0,5.0,Consulting,Reject
5184,Female,False,3.41,STEM,Black,680.0,5.0,Consulting,Admit
4750,Male,False,3.26,Humanities,Black,640.0,5.0,Consulting,Reject
1895,Male,True,3.33,Business,,680.0,4.0,Financial Services,Admit
3893,Female,False,3.36,STEM,Asian,670.0,6.0,PE/VC,Reject
4747,Male,False,3.23,Humanities,Asian,660.0,6.0,Investment Management,Reject
902,Male,True,3.21,STEM,,620.0,4.0,PE/VC,Reject
2947,Male,True,3.19,STEM,,710.0,5.0,Nonprofit/Gov,Reject
4799,Male,False,3.33,STEM,Black,710.0,6.0,Other,Admit
2138,Male,False,3.2,Humanities,White,670.0,4.0,PE/VC,Reject
3646,Male,False,3.36,STEM,Black,740.0,5.0,Financial Services,Admit
4245,Female,False,3.1,Business,Black,590.0,5.0,Consulting,Reject
6057,Female,True,3.25,Business,,650.0,7.0,Consulting,Reject
3881,Male,False,3.54,Business,White,780.0,5.0,Energy,Admit
4259,Female,False,3.35,STEM,Black,710.0,5.0,Health Care,Admit
3114,Female,False,3.06,Business,Black,580.0,5.0,CPG,Reject
3814,Male,False,3.24,Business,Asian,710.0,5.0,PE/VC,Admit
1114,Male,True,3.42,Business,,680.0,7.0,Real Estate,Reject
366,Female,False,3.27,Business,White,660.0,4.0,Consulting,Admit
1894,Female,True,3.16,STEM,,670.0,4.0,Health Care,Reject
2018,Male,False,3.44,Business,Black,690.0,6.0,Technology,Admit
5842,Male,False,3.46,Humanities,Black,690.0,5.0,Investment Banking,Admit
2576,Male,False,3.21,Business,Asian,750.0,6.0,Nonprofit/Gov,Admit
4749,Male,False,3.51,Business,Black,780.0,4.0,Consulting,Admit
3343,Male,False,3.42,Humanities,Hispanic,740.0,4.0,Financial Services,Admit
1601,Female,False,3.33,STEM,Hispanic,700.0,4.0,Nonprofit/Gov,Admit
1938,Female,False,3.5,STEM,Black,700.0,5.0,Consulting,Admit
4455,Male,True,3.46,Business,,770.0,6.0,Energy,Admit
4359,Male,False,3.34,Humanities,Hispanic,710.0,5.0,Consulting,Admit
1714,Male,False,3.32,STEM,Black,740.0,5.0,PE/VC,Admit
2229,Male,False,3.61,Business,White,680.0,4.0,PE/VC,Admit
2941,Male,False,3.37,STEM,White,610.0,6.0,Investment Banking,Reject
1662,Male,False,3.15,Humanities,White,570.0,4.0,Health Care,Reject
3892,Male,False,3.27,Business,Black,710.0,6.0,Financial Services,Admit
5035,Female,True,3.06,Humanities,,600.0,4.0,Other,Reject
4485,Male,False,3.3,Humanities,Other,730.0,4.0,Other,Admit
1751,Male,False,3.41,STEM,Other,650.0,6.0,PE/VC,Reject
284,Female,False,2.97,Humanities,Asian,590.0,4.0,Nonprofit/Gov,Admit
2702,Male,False,3.23,STEM,Asian,710.0,4.0,PE/VC,Admit
2031,Female,False,3.02,Business,Asian,620.0,5.0,Consulting,Reject
4079,Male,False,3.23,Humanities,Black,600.0,6.0,Consulting,Reject
4216,Female,False,3.51,STEM,Hispanic,690.0,3.0,Nonprofit/Gov,Admit
759,Male,False,3.31,Business,White,630.0,3.0,Consulting,Reject
3070,Female,False,3.66,Business,White,760.0,5.0,Consulting,Admit
289,Male,False,3.42,STEM,Asian,750.0,3.0,Media/Entertainment,Admit
2313,Female,False,3.26,Humanities,White,690.0,6.0,PE/VC,Admit
1800,Male,False,3.44,Humanities,White,700.0,7.0,PE/VC,Reject
145,Male,False,2.95,Business,Asian,590.0,5.0,Investment Management,Reject
4601,Female,False,3.11,Business,Black,630.0,4.0,CPG,Reject
2238,Female,False,3.64,Humanities,Other,780.0,5.0,Consulting,Admit
1042,Male,False,3.3,STEM,Asian,690.0,5.0,Investment Banking,Admit
676,Male,False,3.22,STEM,Hispanic,690.0,3.0,Investment Management,Admit
95,Female,False,3.05,Humanities,White,600.0,5.0,Other,Admit
3799,Male,False,3.24,Humanities,Black,680.0,5.0,PE/VC,Admit
3254,Female,False,3.33,STEM,Hispanic,680.0,5.0,Investment Banking,Admit
2819,Male,False,3.5,STEM,White,680.0,5.0,Financial Services,Admit
4775,Male,False,3.46,Humanities,White,720.0,5.0,PE/VC,Admit
4384,Male,False,3.37,STEM,Asian,710.0,5.0,Nonprofit/Gov,Admit
7,Female,False,2.93,STEM,Other,590.0,3.0,Technology,Admit
4902,Female,True,2.65,Humanities,,570.0,6.0,Investment Banking,Reject
3994,Male,False,3.15,Humanities,Black,620.0,7.0,Technology,Reject
608,Male,False,3.4,Humanities,Hispanic,660.0,5.0,Technology,Reject
6159,Male,False,3.26,Business,Black,650.0,4.0,Technology,Reject
4194,Female,True,3.41,Humanities,,670.0,6.0,Real Estate,Admit
3091,Male,False,3.35,Business,White,720.0,6.0,Investment Banking,Admit
2434,Male,False,3.4,Business,White,780.0,4.0,Health Care,Admit
4779,Male,False,3.08,STEM,Other,570.0,6.0,Consulting,Reject
4964,Female,True,3.1,Humanities,,690.0,6.0,Investment Banking,Reject
5673,Female,False,3.32,Business,Asian,650.0,5.0,Investment Management,Reject
1675,Male,True,3.29,STEM,,640.0,5.0,Technology,Reject
3765,Male,True,3.13,Business,,610.0,6.0,Investment Banking,Reject
4478,Male,False,3.44,Business,Black,710.0,5.0,PE/VC,Admit
1997,Male,False,3.59,STEM,White,700.0,6.0,Other,Admit
104,Female,True,3.34,Business,,650.0,5.0,Financial Services,Admit
3167,Female,False,3.53,STEM,White,690.0,6.0,CPG,Admit
1685,Female,False,3.24,STEM,Asian,630.0,6.0,PE/VC,Reject
1958,Male,True,3.32,Humanities,,700.0,6.0,Investment Banking,Reject
3078,Female,False,3.21,STEM,Black,700.0,4.0,Technology,Admit
4349,Female,True,3.44,STEM,,730.0,5.0,Financial Services,Admit
4546,Male,False,3.29,Business,White,670.0,5.0,Nonprofit/Gov,Admit
5696,Male,False,3.21,Business,White,580.0,7.0,Other,Reject
3838,Female,False,3.35,Humanities,Black,660.0,5.0,PE/VC,Reject
3704,Female,False,3.42,STEM,Black,690.0,5.0,Investment Banking,Admit
2069,Male,False,3.31,Humanities,Asian,610.0,5.0,Consulting,Reject
1157,Male,True,3.32,Humanities,,710.0,6.0,Nonprofit/Gov,Admit
5833,Female,False,3.26,Humanities,White,570.0,5.0,PE/VC,Reject
2476,Male,True,3.38,Humanities,,680.0,6.0,Investment Banking,Reject
34,Female,False,3.53,STEM,White,710.0,5.0,Consulting,Admit
2447,Female,False,3.5,Business,Asian,700.0,6.0,Financial Services,Admit
63,Female,True,3.0,STEM,,640.0,3.0,Financial Services,Admit
3499,Female,False,3.18,Humanities,White,580.0,4.0,PE/VC,Reject
1778,Female,False,3.51,Humanities,Black,700.0,5.0,Other,Admit
711,Male,False,3.02,STEM,Asian,640.0,4.0,Retail,Reject
3483,Male,False,3.38,STEM,White,680.0,4.0,Nonprofit/Gov,Admit
4304,Female,True,2.93,Business,,600.0,6.0,Consulting,Reject
2901,Female,True,3.32,Humanities,,600.0,7.0,Other,Reject
1842,Male,False,3.4,Business,White,720.0,6.0,Other,Admit
5026,Female,False,3.35,Humanities,Asian,610.0,4.0,PE/VC,Reject
4843,Male,False,3.26,Humanities,Asian,650.0,4.0,Investment Management,Reject
622,Female,False,3.4,Business,Hispanic,780.0,5.0,Technology,Admit
2884,Female,False,3.39,STEM,White,720.0,6.0,Investment Banking,Admit
5613,Male,False,3.38,Humanities,White,660.0,5.0,Consulting,Admit
850,Female,False,3.19,Humanities,Asian,610.0,6.0,Consulting,Reject
368,Male,False,3.27,Humanities,Black,690.0,6.0,Other,Admit
2849,Male,False,3.46,Business,White,670.0,6.0,Consulting,Reject
2204,Male,False,3.47,Business,Asian,670.0,5.0,Nonprofit/Gov,Admit
980,Male,False,3.2,STEM,Asian,690.0,4.0,PE/VC,Reject
5340,Female,False,3.41,Humanities,White,780.0,3.0,Consulting,Admit
1987,Female,True,3.33,Humanities,,690.0,4.0,Financial Services,Admit
164,Male,True,3.03,STEM,,570.0,5.0,Consulting,Reject
2344,Male,True,3.05,Humanities,,660.0,6.0,Health Care,Reject
724,Male,True,3.19,Humanities,,630.0,5.0,Health Care,Reject
1621,Female,False,3.18,Business,Hispanic,670.0,5.0,Financial Services,Reject
308,Female,False,3.34,Humanities,Asian,760.0,4.0,PE/VC,Admit
4242,Male,False,3.12,STEM,White,690.0,6.0,Nonprofit/Gov,Reject
3135,Female,True,3.07,Humanities,,660.0,6.0,Other,Reject
3760,Male,False,3.28,Business,Asian,660.0,6.0,Investment Banking,Admit
951,Male,False,3.37,Business,White,580.0,5.0,Financial Services,Reject
465,Female,False,3.06,STEM,White,590.0,6.0,Consulting,Admit
4449,Male,True,3.32,Humanities,,710.0,4.0,Financial Services,Admit
3800,Male,True,3.21,STEM,,670.0,4.0,Technology,Admit
2557,Female,False,3.34,Business,Black,680.0,6.0,Consulting,Admit
2125,Female,False,3.3,STEM,Hispanic,700.0,6.0,Retail,Admit
434,Male,True,3.54,Business,,690.0,4.0,PE/VC,Admit
809,Male,False,3.33,Humanities,Black,680.0,4.0,Investment Banking,Admit
865,Female,True,3.23,Humanities,,650.0,6.0,Nonprofit/Gov,Reject
3786,Male,False,3.05,Business,Black,660.0,5.0,Consulting,Reject
4130,Male,False,3.46,Humanities,Asian,730.0,6.0,Investment Banking,Admit
3683,Male,True,3.28,STEM,,590.0,6.0,PE/VC,Reject
4127,Male,True,2.88,Humanities,,570.0,5.0,Consulting,Reject
32,Male,False,3.19,Humanities,White,580.0,5.0,PE/VC,Reject
4153,Female,True,3.32,Humanities,,660.0,5.0,Investment Banking,Admit
184,Male,True,3.29,Humanities,,660.0,6.0,Energy,Reject
5793,Male,False,3.11,Humanities,White,580.0,5.0,Technology,Reject
4881,Female,False,3.29,STEM,White,690.0,5.0,Nonprofit/Gov,Admit
28,Male,False,3.39,STEM,Other,730.0,4.0,Other,Admit
3531,Male,False,3.15,Humanities,Asian,640.0,5.0,Other,Reject
1879,Male,False,3.24,Business,Asian,680.0,5.0,Consulting,Admit
2329,Male,False,3.35,STEM,Asian,750.0,4.0,Investment Banking,Admit
2763,Female,False,3.28,Humanities,Asian,630.0,4.0,Nonprofit/Gov,Reject
4888,Female,True,3.03,Humanities,,580.0,4.0,Health Care,Reject
5995,Female,False,3.27,STEM,Asian,660.0,4.0,Consulting,Admit
3655,Female,False,3.28,Business,White,680.0,6.0,Consulting,Admit
4958,Male,False,3.26,Business,White,630.0,4.0,PE/VC,Reject
2952,Male,False,3.49,Humanities,White,730.0,5.0,PE/VC,Admit
556,Female,True,3.23,Business,,680.0,4.0,Investment Banking,Admit
4848,Male,False,3.38,STEM,Other,670.0,6.0,Consulting,Reject
